region,year,quarter,churn,qrtr_numb
АДЫГЕЯ РЕСП,2018,2018Q1,0.0,1
АДЫГЕЯ РЕСП,2018,2018Q2,0.0,2
АДЫГЕЯ РЕСП,2018,2018Q3,0.0,3
АДЫГЕЯ РЕСП,2018,2018Q4,0.0,4
АДЫГЕЯ РЕСП,2019,2019Q1,0.0,1
АДЫГЕЯ РЕСП,2019,2019Q2,0.0,2
АДЫГЕЯ РЕСП,2019,2019Q3,0.06666666666666667,3
АДЫГЕЯ РЕСП,2019,2019Q4,0.0,4
АДЫГЕЯ РЕСП,2020,2020Q1,0.0,1
АДЫГЕЯ РЕСП,2020,2020Q2,0.0,2
АДЫГЕЯ РЕСП,2020,2020Q3,0.0,3
АДЫГЕЯ РЕСП,2020,2020Q4,0.024390243902439025,4
АДЫГЕЯ РЕСП,2021,2021Q1,0.058823529411764705,1
АДЫГЕЯ РЕСП,2021,2021Q2,0.05555555555555555,2
АДЫГЕЯ РЕСП,2021,2021Q3,0.045454545454545456,3
АДЫГЕЯ РЕСП,2021,2021Q4,0.0,4
АДЫГЕЯ РЕСП,2022,2022Q1,0.08695652173913043,1
АДЫГЕЯ РЕСП,2022,2022Q2,0.0,2
АДЫГЕЯ РЕСП,2022,2022Q3,0.0,3
АДЫГЕЯ РЕСП,2022,2022Q4,0.0,4
АЛТАЙ РЕСП,2018,2018Q1,0.0,1
АЛТАЙ РЕСП,2018,2018Q2,0.0,2
АЛТАЙ РЕСП,2018,2018Q3,0.0,3
АЛТАЙ РЕСП,2018,2018Q4,0.0,4
АЛТАЙ РЕСП,2019,2019Q1,0.0,1
АЛТАЙ РЕСП,2019,2019Q2,0.0,2
АЛТАЙ РЕСП,2019,2019Q3,0.0,3
АЛТАЙ РЕСП,2019,2019Q4,0.0,4
АЛТАЙ РЕСП,2020,2020Q1,0.0,1
АЛТАЙ РЕСП,2020,2020Q2,0.0,2
АЛТАЙ РЕСП,2020,2020Q3,0.0,3
АЛТАЙ РЕСП,2020,2020Q4,0.0,4
АЛТАЙ РЕСП,2021,2021Q1,0.0,1
АЛТАЙ РЕСП,2021,2021Q2,0.0,2
АЛТАЙ РЕСП,2021,2021Q3,0.0,3
АЛТАЙ РЕСП,2021,2021Q4,0.0,4
АЛТАЙ РЕСП,2022,2022Q1,0.0,1
АЛТАЙ РЕСП,2022,2022Q2,0.0,2
АЛТАЙ РЕСП,2022,2022Q3,0.0,3
АЛТАЙ РЕСП,2022,2022Q4,0.0,4
АЛТАЙСКИЙ КРАЙ,2018,2018Q1,0.0898876404494382,1
АЛТАЙСКИЙ КРАЙ,2018,2018Q2,0.075,2
АЛТАЙСКИЙ КРАЙ,2018,2018Q3,0.056338028169014086,3
АЛТАЙСКИЙ КРАЙ,2018,2018Q4,0.02030456852791878,4
АЛТАЙСКИЙ КРАЙ,2019,2019Q1,0.03896103896103896,1
АЛТАЙСКИЙ КРАЙ,2019,2019Q2,0.0410958904109589,2
АЛТАЙСКИЙ КРАЙ,2019,2019Q3,0.013888888888888888,3
АЛТАЙСКИЙ КРАЙ,2019,2019Q4,0.0,4
АЛТАЙСКИЙ КРАЙ,2020,2020Q1,0.0,1
АЛТАЙСКИЙ КРАЙ,2020,2020Q2,0.0,2
АЛТАЙСКИЙ КРАЙ,2020,2020Q3,0.0,3
АЛТАЙСКИЙ КРАЙ,2020,2020Q4,0.006060606060606061,4
АЛТАЙСКИЙ КРАЙ,2021,2021Q1,0.028846153846153848,1
АЛТАЙСКИЙ КРАЙ,2021,2021Q2,0.04040404040404041,2
АЛТАЙСКИЙ КРАЙ,2021,2021Q3,0.03333333333333333,3
АЛТАЙСКИЙ КРАЙ,2021,2021Q4,0.0038684719535783366,4
АЛТАЙСКИЙ КРАЙ,2022,2022Q1,0.0,1
АЛТАЙСКИЙ КРАЙ,2022,2022Q2,0.018518518518518517,2
АЛТАЙСКИЙ КРАЙ,2022,2022Q3,0.012121212121212121,3
АЛТАЙСКИЙ КРАЙ,2022,2022Q4,0.0,4
АМУРСКАЯ ОБЛ,2018,2018Q1,0.0,1
АМУРСКАЯ ОБЛ,2018,2018Q2,0.0,2
АМУРСКАЯ ОБЛ,2018,2018Q3,0.0,3
АМУРСКАЯ ОБЛ,2018,2018Q4,0.0,4
АМУРСКАЯ ОБЛ,2019,2019Q1,0.16666666666666666,1
АМУРСКАЯ ОБЛ,2019,2019Q2,0.0,2
АМУРСКАЯ ОБЛ,2019,2019Q3,0.0,3
АМУРСКАЯ ОБЛ,2019,2019Q4,0.0,4
АМУРСКАЯ ОБЛ,2020,2020Q1,0.0,1
АМУРСКАЯ ОБЛ,2020,2020Q2,0.0,2
АМУРСКАЯ ОБЛ,2020,2020Q3,0.0,3
АМУРСКАЯ ОБЛ,2020,2020Q4,0.0,4
АМУРСКАЯ ОБЛ,2021,2021Q1,0.0,1
АМУРСКАЯ ОБЛ,2021,2021Q2,0.0,2
АМУРСКАЯ ОБЛ,2021,2021Q3,0.08333333333333333,3
АМУРСКАЯ ОБЛ,2021,2021Q4,0.0,4
АМУРСКАЯ ОБЛ,2022,2022Q1,0.0,1
АМУРСКАЯ ОБЛ,2022,2022Q2,0.05,2
АМУРСКАЯ ОБЛ,2022,2022Q3,0.0,3
АМУРСКАЯ ОБЛ,2022,2022Q4,0.0,4
АРХАНГЕЛЬСКАЯ ОБЛ,2018,2018Q1,0.050156739811912224,1
АРХАНГЕЛЬСКАЯ ОБЛ,2018,2018Q2,0.026881720430107527,2
АРХАНГЕЛЬСКАЯ ОБЛ,2018,2018Q3,0.01483679525222552,3
АРХАНГЕЛЬСКАЯ ОБЛ,2018,2018Q4,0.019332161687170474,4
АРХАНГЕЛЬСКАЯ ОБЛ,2019,2019Q1,0.0391566265060241,1
АРХАНГЕЛЬСКАЯ ОБЛ,2019,2019Q2,0.023529411764705882,2
АРХАНГЕЛЬСКАЯ ОБЛ,2019,2019Q3,0.01675977653631285,3
АРХАНГЕЛЬСКАЯ ОБЛ,2019,2019Q4,0.006872852233676976,4
АРХАНГЕЛЬСКАЯ ОБЛ,2020,2020Q1,0.052054794520547946,1
АРХАНГЕЛЬСКАЯ ОБЛ,2020,2020Q2,0.03757225433526012,2
АРХАНГЕЛЬСКАЯ ОБЛ,2020,2020Q3,0.01694915254237288,3
АРХАНГЕЛЬСКАЯ ОБЛ,2020,2020Q4,0.01652892561983471,4
АРХАНГЕЛЬСКАЯ ОБЛ,2021,2021Q1,0.041584158415841586,1
АРХАНГЕЛЬСКАЯ ОБЛ,2021,2021Q2,0.031067961165048542,2
АРХАНГЕЛЬСКАЯ ОБЛ,2021,2021Q3,0.021505376344086023,3
АРХАНГЕЛЬСКАЯ ОБЛ,2021,2021Q4,0.014806378132118452,4
АРХАНГЕЛЬСКАЯ ОБЛ,2022,2022Q1,0.03211009174311927,1
АРХАНГЕЛЬСКАЯ ОБЛ,2022,2022Q2,0.025297619047619048,2
АРХАНГЕЛЬСКАЯ ОБЛ,2022,2022Q3,0.02282453637660485,3
АРХАНГЕЛЬСКАЯ ОБЛ,2022,2022Q4,0.0,4
АСТРАХАНСКАЯ ОБЛ,2018,2018Q1,0.08333333333333333,1
АСТРАХАНСКАЯ ОБЛ,2018,2018Q2,0.0,2
АСТРАХАНСКАЯ ОБЛ,2018,2018Q3,0.0,3
АСТРАХАНСКАЯ ОБЛ,2018,2018Q4,0.0,4
АСТРАХАНСКАЯ ОБЛ,2019,2019Q1,0.0,1
АСТРАХАНСКАЯ ОБЛ,2019,2019Q2,0.0,2
АСТРАХАНСКАЯ ОБЛ,2019,2019Q3,0.0,3
АСТРАХАНСКАЯ ОБЛ,2019,2019Q4,0.0,4
АСТРАХАНСКАЯ ОБЛ,2020,2020Q1,0.0,1
АСТРАХАНСКАЯ ОБЛ,2020,2020Q2,0.0,2
АСТРАХАНСКАЯ ОБЛ,2020,2020Q3,0.0,3
АСТРАХАНСКАЯ ОБЛ,2020,2020Q4,0.0061162079510703364,4
АСТРАХАНСКАЯ ОБЛ,2021,2021Q1,0.16666666666666666,1
АСТРАХАНСКАЯ ОБЛ,2021,2021Q2,0.0,2
АСТРАХАНСКАЯ ОБЛ,2021,2021Q3,0.08333333333333333,3
АСТРАХАНСКАЯ ОБЛ,2021,2021Q4,0.003205128205128205,4
АСТРАХАНСКАЯ ОБЛ,2022,2022Q1,0.0,1
АСТРАХАНСКАЯ ОБЛ,2022,2022Q2,0.0,2
АСТРАХАНСКАЯ ОБЛ,2022,2022Q3,0.043478260869565216,3
АСТРАХАНСКАЯ ОБЛ,2022,2022Q4,0.0,4
БАШКОРТОСТАН РЕСП.,2021,2021Q1,0.0,1
БАШКОРТОСТАН РЕСП.,2021,2021Q2,0.0,2
БАШКОРТОСТАН РЕСП.,2021,2021Q3,0.0,3
БАШКОРТОСТАН РЕСП.,2021,2021Q4,0.0,4
БАШКОРТОСТАН РЕСП.,2022,2022Q1,0.025,1
БАШКОРТОСТАН РЕСП.,2022,2022Q2,0.011764705882352941,2
БАШКОРТОСТАН РЕСП.,2022,2022Q3,0.0,3
БАШКОРТОСТАН РЕСП.,2022,2022Q4,0.0,4
БЕЛГОРОДСКАЯ ОБЛ,2018,2018Q1,0.026845637583892617,1
БЕЛГОРОДСКАЯ ОБЛ,2018,2018Q2,0.01,2
БЕЛГОРОДСКАЯ ОБЛ,2018,2018Q3,0.05333333333333334,3
БЕЛГОРОДСКАЯ ОБЛ,2018,2018Q4,0.018145161290322582,4
БЕЛГОРОДСКАЯ ОБЛ,2019,2019Q1,0.006666666666666667,1
БЕЛГОРОДСКАЯ ОБЛ,2019,2019Q2,0.010273972602739725,2
БЕЛГОРОДСКАЯ ОБЛ,2019,2019Q3,0.009708737864077669,3
БЕЛГОРОДСКАЯ ОБЛ,2019,2019Q4,0.0017667844522968198,4
БЕЛГОРОДСКАЯ ОБЛ,2020,2020Q1,0.0,1
БЕЛГОРОДСКАЯ ОБЛ,2020,2020Q2,0.0,2
БЕЛГОРОДСКАЯ ОБЛ,2020,2020Q3,0.0,3
БЕЛГОРОДСКАЯ ОБЛ,2020,2020Q4,0.027745664739884393,4
БЕЛГОРОДСКАЯ ОБЛ,2021,2021Q1,0.016025641025641024,1
БЕЛГОРОДСКАЯ ОБЛ,2021,2021Q2,0.021739130434782608,2
БЕЛГОРОДСКАЯ ОБЛ,2021,2021Q3,0.012861736334405145,3
БЕЛГОРОДСКАЯ ОБЛ,2021,2021Q4,0.013824884792626729,4
БЕЛГОРОДСКАЯ ОБЛ,2022,2022Q1,0.017676767676767676,1
БЕЛГОРОДСКАЯ ОБЛ,2022,2022Q2,0.015418502202643172,2
БЕЛГОРОДСКАЯ ОБЛ,2022,2022Q3,0.014861995753715499,3
БЕЛГОРОДСКАЯ ОБЛ,2022,2022Q4,0.0,4
БРЯНСКАЯ ОБЛ,2018,2018Q1,0.013157894736842105,1
БРЯНСКАЯ ОБЛ,2018,2018Q2,0.014492753623188406,2
БРЯНСКАЯ ОБЛ,2018,2018Q3,0.012987012987012988,3
БРЯНСКАЯ ОБЛ,2018,2018Q4,0.0,4
БРЯНСКАЯ ОБЛ,2019,2019Q1,0.0,1
БРЯНСКАЯ ОБЛ,2019,2019Q2,0.0,2
БРЯНСКАЯ ОБЛ,2019,2019Q3,0.013157894736842105,3
БРЯНСКАЯ ОБЛ,2019,2019Q4,0.0,4
БРЯНСКАЯ ОБЛ,2020,2020Q1,0.0,1
БРЯНСКАЯ ОБЛ,2020,2020Q2,0.0,2
БРЯНСКАЯ ОБЛ,2020,2020Q3,0.012048192771084338,3
БРЯНСКАЯ ОБЛ,2020,2020Q4,0.023622047244094488,4
БРЯНСКАЯ ОБЛ,2021,2021Q1,0.06097560975609756,1
БРЯНСКАЯ ОБЛ,2021,2021Q2,0.12162162162162163,2
БРЯНСКАЯ ОБЛ,2021,2021Q3,0.0,3
БРЯНСКАЯ ОБЛ,2021,2021Q4,0.02074688796680498,4
БРЯНСКАЯ ОБЛ,2022,2022Q1,0.0,1
БРЯНСКАЯ ОБЛ,2022,2022Q2,0.013157894736842105,2
БРЯНСКАЯ ОБЛ,2022,2022Q3,0.027777777777777776,3
БРЯНСКАЯ ОБЛ,2022,2022Q4,0.0,4
БУРЯТИЯ РЕСП,2018,2018Q1,0.04081632653061224,1
БУРЯТИЯ РЕСП,2018,2018Q2,0.02127659574468085,2
БУРЯТИЯ РЕСП,2018,2018Q3,0.0,3
БУРЯТИЯ РЕСП,2018,2018Q4,0.02631578947368421,4
БУРЯТИЯ РЕСП,2019,2019Q1,0.0,1
БУРЯТИЯ РЕСП,2019,2019Q2,0.0,2
БУРЯТИЯ РЕСП,2019,2019Q3,0.0,3
БУРЯТИЯ РЕСП,2019,2019Q4,0.006578947368421052,4
БУРЯТИЯ РЕСП,2020,2020Q1,0.0,1
БУРЯТИЯ РЕСП,2020,2020Q2,0.0,2
БУРЯТИЯ РЕСП,2020,2020Q3,0.0,3
БУРЯТИЯ РЕСП,2020,2020Q4,0.005555555555555556,4
БУРЯТИЯ РЕСП,2021,2021Q1,0.015151515151515152,1
БУРЯТИЯ РЕСП,2021,2021Q2,0.015625,2
БУРЯТИЯ РЕСП,2021,2021Q3,0.010416666666666666,3
БУРЯТИЯ РЕСП,2021,2021Q4,0.0045662100456621,4
БУРЯТИЯ РЕСП,2022,2022Q1,0.0,1
БУРЯТИЯ РЕСП,2022,2022Q2,0.020202020202020204,2
БУРЯТИЯ РЕСП,2022,2022Q3,0.007042253521126761,3
БУРЯТИЯ РЕСП,2022,2022Q4,0.0,4
ВЛАДИМИРСКАЯ ОБЛ,2018,2018Q1,0.0,1
ВЛАДИМИРСКАЯ ОБЛ,2018,2018Q2,0.0,2
ВЛАДИМИРСКАЯ ОБЛ,2018,2018Q3,0.0,3
ВЛАДИМИРСКАЯ ОБЛ,2018,2018Q4,0.01090909090909091,4
ВЛАДИМИРСКАЯ ОБЛ,2019,2019Q1,0.0,1
ВЛАДИМИРСКАЯ ОБЛ,2019,2019Q2,0.0,2
ВЛАДИМИРСКАЯ ОБЛ,2019,2019Q3,0.0,3
ВЛАДИМИРСКАЯ ОБЛ,2019,2019Q4,0.0,4
ВЛАДИМИРСКАЯ ОБЛ,2020,2020Q1,0.0,1
ВЛАДИМИРСКАЯ ОБЛ,2020,2020Q2,0.0,2
ВЛАДИМИРСКАЯ ОБЛ,2020,2020Q3,0.05,3
ВЛАДИМИРСКАЯ ОБЛ,2020,2020Q4,0.006825938566552901,4
ВЛАДИМИРСКАЯ ОБЛ,2021,2021Q1,0.043478260869565216,1
ВЛАДИМИРСКАЯ ОБЛ,2021,2021Q2,0.0,2
ВЛАДИМИРСКАЯ ОБЛ,2021,2021Q3,0.045454545454545456,3
ВЛАДИМИРСКАЯ ОБЛ,2021,2021Q4,0.0,4
ВЛАДИМИРСКАЯ ОБЛ,2022,2022Q1,0.0,1
ВЛАДИМИРСКАЯ ОБЛ,2022,2022Q2,0.0,2
ВЛАДИМИРСКАЯ ОБЛ,2022,2022Q3,0.0,3
ВЛАДИМИРСКАЯ ОБЛ,2022,2022Q4,0.0,4
ВОЛГОГРАДСКАЯ ОБЛ,2018,2018Q1,0.0,1
ВОЛГОГРАДСКАЯ ОБЛ,2018,2018Q2,0.0,2
ВОЛГОГРАДСКАЯ ОБЛ,2018,2018Q3,0.021739130434782608,3
ВОЛГОГРАДСКАЯ ОБЛ,2018,2018Q4,0.015,4
ВОЛГОГРАДСКАЯ ОБЛ,2019,2019Q1,0.027777777777777776,1
ВОЛГОГРАДСКАЯ ОБЛ,2019,2019Q2,0.0,2
ВОЛГОГРАДСКАЯ ОБЛ,2019,2019Q3,0.020833333333333332,3
ВОЛГОГРАДСКАЯ ОБЛ,2019,2019Q4,0.0,4
ВОЛГОГРАДСКАЯ ОБЛ,2020,2020Q1,0.0,1
ВОЛГОГРАДСКАЯ ОБЛ,2020,2020Q2,0.0,2
ВОЛГОГРАДСКАЯ ОБЛ,2020,2020Q3,0.0,3
ВОЛГОГРАДСКАЯ ОБЛ,2020,2020Q4,0.03153153153153153,4
ВОЛГОГРАДСКАЯ ОБЛ,2021,2021Q1,0.0,1
ВОЛГОГРАДСКАЯ ОБЛ,2021,2021Q2,0.0,2
ВОЛГОГРАДСКАЯ ОБЛ,2021,2021Q3,0.01694915254237288,3
ВОЛГОГРАДСКАЯ ОБЛ,2021,2021Q4,0.0163265306122449,4
ВОЛГОГРАДСКАЯ ОБЛ,2022,2022Q1,0.0,1
ВОЛГОГРАДСКАЯ ОБЛ,2022,2022Q2,0.024390243902439025,2
ВОЛГОГРАДСКАЯ ОБЛ,2022,2022Q3,0.056179775280898875,3
ВОЛГОГРАДСКАЯ ОБЛ,2022,2022Q4,0.0,4
ВОЛОГОДСКАЯ ОБЛ,2018,2018Q1,0.0214168039538715,1
ВОЛОГОДСКАЯ ОБЛ,2018,2018Q2,0.0117359413202934,2
ВОЛОГОДСКАЯ ОБЛ,2018,2018Q3,0.01189001733960862,3
ВОЛОГОДСКАЯ ОБЛ,2018,2018Q4,0.01452316527693412,4
ВОЛОГОДСКАЯ ОБЛ,2019,2019Q1,0.010381520892810797,1
ВОЛОГОДСКАЯ ОБЛ,2019,2019Q2,0.011658717541070483,2
ВОЛОГОДСКАЯ ОБЛ,2019,2019Q3,0.008967391304347826,3
ВОЛОГОДСКАЯ ОБЛ,2019,2019Q4,0.013617021276595745,4
ВОЛОГОДСКАЯ ОБЛ,2020,2020Q1,0.010148107515085025,1
ВОЛОГОДСКАЯ ОБЛ,2020,2020Q2,0.009706045479755962,2
ВОЛОГОДСКАЯ ОБЛ,2020,2020Q3,0.010375771172181716,3
ВОЛОГОДСКАЯ ОБЛ,2020,2020Q4,0.011906816220880068,4
ВОЛОГОДСКАЯ ОБЛ,2021,2021Q1,0.01078014184397163,1
ВОЛОГОДСКАЯ ОБЛ,2021,2021Q2,0.013401767892785858,2
ВОЛОГОДСКАЯ ОБЛ,2021,2021Q3,0.017306028266512834,3
ВОЛОГОДСКАЯ ОБЛ,2021,2021Q4,0.015759981321503618,4
ВОЛОГОДСКАЯ ОБЛ,2022,2022Q1,0.008524397413286302,1
ВОЛОГОДСКАЯ ОБЛ,2022,2022Q2,0.010161386730424387,2
ВОЛОГОДСКАЯ ОБЛ,2022,2022Q3,0.004774694121157864,3
ВОЛОГОДСКАЯ ОБЛ,2022,2022Q4,0.0,4
ВОРОНЕЖСКАЯ ОБЛ,2018,2018Q1,0.03508771929824561,1
ВОРОНЕЖСКАЯ ОБЛ,2018,2018Q2,0.015873015873015872,2
ВОРОНЕЖСКАЯ ОБЛ,2018,2018Q3,0.01639344262295082,3
ВОРОНЕЖСКАЯ ОБЛ,2018,2018Q4,0.0125,4
ВОРОНЕЖСКАЯ ОБЛ,2019,2019Q1,0.11940298507462686,1
ВОРОНЕЖСКАЯ ОБЛ,2019,2019Q2,0.015873015873015872,2
ВОРОНЕЖСКАЯ ОБЛ,2019,2019Q3,0.016129032258064516,3
ВОРОНЕЖСКАЯ ОБЛ,2019,2019Q4,0.0,4
ВОРОНЕЖСКАЯ ОБЛ,2020,2020Q1,0.0,1
ВОРОНЕЖСКАЯ ОБЛ,2020,2020Q2,0.0,2
ВОРОНЕЖСКАЯ ОБЛ,2020,2020Q3,0.0,3
ВОРОНЕЖСКАЯ ОБЛ,2020,2020Q4,0.008823529411764706,4
ВОРОНЕЖСКАЯ ОБЛ,2021,2021Q1,0.019230769230769232,1
ВОРОНЕЖСКАЯ ОБЛ,2021,2021Q2,0.043478260869565216,2
ВОРОНЕЖСКАЯ ОБЛ,2021,2021Q3,0.027777777777777776,3
ВОРОНЕЖСКАЯ ОБЛ,2021,2021Q4,0.017045454545454544,4
ВОРОНЕЖСКАЯ ОБЛ,2022,2022Q1,0.0,1
ВОРОНЕЖСКАЯ ОБЛ,2022,2022Q2,0.024691358024691357,2
ВОРОНЕЖСКАЯ ОБЛ,2022,2022Q3,0.0,3
ВОРОНЕЖСКАЯ ОБЛ,2022,2022Q4,0.0,4
ДАГЕСТАН РЕСП,2018,2018Q1,0.1111111111111111,1
ДАГЕСТАН РЕСП,2018,2018Q2,0.0,2
ДАГЕСТАН РЕСП,2018,2018Q3,0.0,3
ДАГЕСТАН РЕСП,2018,2018Q4,0.0,4
ДАГЕСТАН РЕСП,2019,2019Q1,0.0,1
ДАГЕСТАН РЕСП,2019,2019Q2,0.0,2
ДАГЕСТАН РЕСП,2019,2019Q3,0.0,3
ДАГЕСТАН РЕСП,2019,2019Q4,0.0,4
ДАГЕСТАН РЕСП,2020,2020Q1,0.0,1
ДАГЕСТАН РЕСП,2020,2020Q2,0.0,2
ДАГЕСТАН РЕСП,2020,2020Q3,0.0,3
ДАГЕСТАН РЕСП,2020,2020Q4,0.0,4
ДАГЕСТАН РЕСП,2021,2021Q1,0.1,1
ДАГЕСТАН РЕСП,2021,2021Q2,0.0,2
ДАГЕСТАН РЕСП,2021,2021Q3,0.0,3
ДАГЕСТАН РЕСП,2021,2021Q4,0.0,4
ДАГЕСТАН РЕСП,2022,2022Q1,0.0,1
ДАГЕСТАН РЕСП,2022,2022Q2,0.0,2
ДАГЕСТАН РЕСП,2022,2022Q3,0.0,3
ДАГЕСТАН РЕСП,2022,2022Q4,0.0,4
ЕВРЕЙСКАЯ АОБЛ,2018,2018Q4,0.0,4
ЕВРЕЙСКАЯ АОБЛ,2019,2019Q4,0.0,4
ЕВРЕЙСКАЯ АОБЛ,2020,2020Q4,0.0,4
ЕВРЕЙСКАЯ АОБЛ,2021,2021Q4,0.017543859649122806,4
ЕВРЕЙСКАЯ АОБЛ,2022,2022Q1,0.0,1
ЕВРЕЙСКАЯ АОБЛ,2022,2022Q2,0.0,2
ЗАБАЙКАЛЬСКИЙ КРАЙ,2018,2018Q1,0.1111111111111111,1
ЗАБАЙКАЛЬСКИЙ КРАЙ,2018,2018Q2,0.0,2
ЗАБАЙКАЛЬСКИЙ КРАЙ,2018,2018Q3,0.0,3
ЗАБАЙКАЛЬСКИЙ КРАЙ,2018,2018Q4,0.0,4
ЗАБАЙКАЛЬСКИЙ КРАЙ,2019,2019Q1,0.0,1
ЗАБАЙКАЛЬСКИЙ КРАЙ,2019,2019Q2,0.0,2
ЗАБАЙКАЛЬСКИЙ КРАЙ,2019,2019Q3,0.0,3
ЗАБАЙКАЛЬСКИЙ КРАЙ,2019,2019Q4,0.0,4
ЗАБАЙКАЛЬСКИЙ КРАЙ,2020,2020Q1,0.0,1
ЗАБАЙКАЛЬСКИЙ КРАЙ,2020,2020Q2,0.0,2
ЗАБАЙКАЛЬСКИЙ КРАЙ,2020,2020Q3,0.0,3
ЗАБАЙКАЛЬСКИЙ КРАЙ,2020,2020Q4,0.0,4
ЗАБАЙКАЛЬСКИЙ КРАЙ,2021,2021Q1,0.125,1
ЗАБАЙКАЛЬСКИЙ КРАЙ,2021,2021Q2,0.05555555555555555,2
ЗАБАЙКАЛЬСКИЙ КРАЙ,2021,2021Q3,0.08,3
ЗАБАЙКАЛЬСКИЙ КРАЙ,2021,2021Q4,0.0,4
ЗАБАЙКАЛЬСКИЙ КРАЙ,2022,2022Q1,0.05,1
ЗАБАЙКАЛЬСКИЙ КРАЙ,2022,2022Q2,0.09523809523809523,2
ЗАБАЙКАЛЬСКИЙ КРАЙ,2022,2022Q3,0.0,3
ЗАБАЙКАЛЬСКИЙ КРАЙ,2022,2022Q4,0.0,4
ИВАНОВСКАЯ ОБЛ,2018,2018Q1,0.023809523809523808,1
ИВАНОВСКАЯ ОБЛ,2018,2018Q2,0.09523809523809523,2
ИВАНОВСКАЯ ОБЛ,2018,2018Q3,0.05128205128205128,3
ИВАНОВСКАЯ ОБЛ,2018,2018Q4,0.007042253521126761,4
ИВАНОВСКАЯ ОБЛ,2019,2019Q1,0.0,1
ИВАНОВСКАЯ ОБЛ,2019,2019Q2,0.0,2
ИВАНОВСКАЯ ОБЛ,2019,2019Q3,0.0,3
ИВАНОВСКАЯ ОБЛ,2019,2019Q4,0.0,4
ИВАНОВСКАЯ ОБЛ,2020,2020Q1,0.0,1
ИВАНОВСКАЯ ОБЛ,2020,2020Q2,0.0,2
ИВАНОВСКАЯ ОБЛ,2020,2020Q3,0.0,3
ИВАНОВСКАЯ ОБЛ,2020,2020Q4,0.0,4
ИВАНОВСКАЯ ОБЛ,2021,2021Q1,0.03571428571428571,1
ИВАНОВСКАЯ ОБЛ,2021,2021Q2,0.04,2
ИВАНОВСКАЯ ОБЛ,2021,2021Q3,0.0,3
ИВАНОВСКАЯ ОБЛ,2021,2021Q4,0.012903225806451613,4
ИВАНОВСКАЯ ОБЛ,2022,2022Q1,0.0,1
ИВАНОВСКАЯ ОБЛ,2022,2022Q2,0.0,2
ИВАНОВСКАЯ ОБЛ,2022,2022Q3,0.0,3
ИВАНОВСКАЯ ОБЛ,2022,2022Q4,0.0,4
ИНГУШЕТИЯ РЕСП,2018,2018Q1,0.0,1
ИНГУШЕТИЯ РЕСП,2018,2018Q2,1.0,2
ИНГУШЕТИЯ РЕСП,2018,2018Q4,0.0,4
ИНГУШЕТИЯ РЕСП,2019,2019Q4,0.0,4
ИНГУШЕТИЯ РЕСП,2020,2020Q1,0.0,1
ИНГУШЕТИЯ РЕСП,2020,2020Q2,0.0,2
ИНГУШЕТИЯ РЕСП,2020,2020Q3,0.0,3
ИНГУШЕТИЯ РЕСП,2020,2020Q4,0.0,4
ИНГУШЕТИЯ РЕСП,2021,2021Q1,0.0,1
ИНГУШЕТИЯ РЕСП,2021,2021Q2,0.2,2
ИНГУШЕТИЯ РЕСП,2021,2021Q3,0.0,3
ИНГУШЕТИЯ РЕСП,2021,2021Q4,0.0,4
ИНГУШЕТИЯ РЕСП,2022,2022Q1,0.0,1
ИНГУШЕТИЯ РЕСП,2022,2022Q2,0.0,2
ИНГУШЕТИЯ РЕСП,2022,2022Q3,0.0,3
ИНГУШЕТИЯ РЕСП,2022,2022Q4,0.0,4
ИРКУТСКАЯ ОБЛ,2018,2018Q1,0.012244897959183673,1
ИРКУТСКАЯ ОБЛ,2018,2018Q2,0.009103977000479156,2
ИРКУТСКАЯ ОБЛ,2018,2018Q3,0.01021355617455896,3
ИРКУТСКАЯ ОБЛ,2018,2018Q4,0.0114305507447177,4
ИРКУТСКАЯ ОБЛ,2019,2019Q1,0.005957446808510639,1
ИРКУТСКАЯ ОБЛ,2019,2019Q2,0.006600660066006601,2
ИРКУТСКАЯ ОБЛ,2019,2019Q3,0.0023837902264600714,3
ИРКУТСКАЯ ОБЛ,2019,2019Q4,0.005131300935707818,4
ИРКУТСКАЯ ОБЛ,2020,2020Q1,0.003720238095238095,1
ИРКУТСКАЯ ОБЛ,2020,2020Q2,0.003236245954692557,2
ИРКУТСКАЯ ОБЛ,2020,2020Q3,0.003832752613240418,3
ИРКУТСКАЯ ОБЛ,2020,2020Q4,0.03598484848484849,4
ИРКУТСКАЯ ОБЛ,2021,2021Q1,0.028638814016172506,1
ИРКУТСКАЯ ОБЛ,2021,2021Q2,0.007011686143572621,2
ИРКУТСКАЯ ОБЛ,2021,2021Q3,0.01241830065359477,3
ИРКУТСКАЯ ОБЛ,2021,2021Q4,0.009634888438133874,4
ИРКУТСКАЯ ОБЛ,2022,2022Q1,0.018412315122245698,1
ИРКУТСКАЯ ОБЛ,2022,2022Q2,0.021364985163204748,2
ИРКУТСКАЯ ОБЛ,2022,2022Q3,0.011841326228537596,3
ИРКУТСКАЯ ОБЛ,2022,2022Q4,0.0,4
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2018,2018Q1,0.0,1
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2018,2018Q2,0.0,2
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2018,2018Q3,0.0,3
КАБАРДИНО-БАЛКАРСКАЯ РЕСП,2018,2018Q4,0.0,4
